url,url_length,num_dots,has_https,has_ip,suspicious_words,label
https://goldminingexpresstracking.live/help/international-claims.html,69,2,1,0,0,1
https://violationcomplaintinfluenceinsight.vercel.app/get_help,62,2,1,0,0,1
https://kdjdjdkiikdhdhh.weebly.com/,35,2,1,0,0,1
https://sauravkr3214.github.io/Amazon-Clone-Frontend,52,2,1,0,0,1
https://portal-app-ndax-io--cdn-e-cdn.webflow.io/,49,2,1,0,0,1
https://auth-app-crypt--o-web-cd-cdn.webflow.io/,48,2,1,0,0,1
http://bomnegocio.ch/,21,1,0,0,0,1
https://microbiosanalytique.com/l1cz/frlp956y1n0xj3sngolt1htbs1mczw-1ym051mxbz4cqlvgezd9j1iumxnbx4dvz-ldbcixznxbnxnbsmdxzxmxzzx1mnmszcl3vnuabxudbf/,147,1,1,0,0,1
http://email.premieragent.com/c/eJw0z8GO2ywQB_CnGd-wYMAGDj7k-yK2PVTaqE-AYZKlwTgCstpe-uzVJt3LaDS_-R_-cQm4Cj4NtAitpDLTpOzwtng7iwlnmnyIa-SBvEUhbdCWznPQdkiLIm7iKjgzImimojXMzBiY4VpGH23wkwLFb5W2RNVfqPQx7NuQl7febw3kAdABupBTuI631rd6HVMHdLIBuia4HhvVd6rFbzTuJadCgBO6Pz7v5TI_9te6B2qNPiPl9LMCum8vL-ZwAnSPYTWaOUjD7KQCU3jWzBg8M2241ULiLKwFdALQHc9H92v_qK-nYfvNwr31fWPRd7-A_g8QHx1SBESQByFRm1kC_v8ll7rfb19c7jk_LdTtB7XmL_T9nykxCyWM5c-Hzae87h9PA8R2z7T5kn32JX1e9XGoS0z1OkaKNREo3ilToT6uNLwv-DcAAP__Qo-FuQ,482,2,0,0,0,1
http://email.premieragent.com/c/eJw0z8-O2yAQBvCnwTcsM_w_-JA2YttDpY36BATGWXcBR4Cj3UufvdqkuYxG85vv8MU5wJlNcsCZacGFkVLx4W0OEgCMxrjEaEEKtXjv4-QBUIao1LDOSgohgzxTZixSEYKlFjSn2jPGWPSLxkjEdK2YV6z-gqWPYctDmt96vzbCDwQcARfSGt7Ha-u5vo9rJ-B4I-Aam_TYsN6wFp9x3EpaCxKQ4P76tJWLuu-vdQvYGn5Fyul3JeB-vLyYw4mAuw-rwajADbVSBCpg0dQYWKg2k9WMg2LWEnCMgDsuR_dn-6ivpyF_0rC3vmUaffcz0d8IwL3DGgkA4QfGQRvFCXx_yqVu-_XJZU_pYaHmX9iav-DP_yaYYgImKx4P2a_pvH08jAC0PWH2Jfnky_p11cehzjesve6fWIiYOiYs2MczDrcZ_gUAAP__YwWFgA,478,2,0,0,0,1
https://fartfromtheheart.com/drive/,35,1,1,0,0,1
http://protect-account-manage.com/,34,1,0,0,0,1
https://public-web3-exodus.github.io/en-us/,43,2,1,0,0,1
https://public-us-exodus-cdn.github.io/en-us/,45,2,1,0,0,1
https://warningnoticeadshub.vercel.app/ttu&g_ep=EgoyMDI1MDMyMy4wIKXMDSoA,72,2,1,0,0,1
https://privacyseoguru.vercel.app/ttu&g_ep=EgoyMDI1MDMyMy4wIKXMDSoA,67,2,1,0,0,1
https://termshubmarketminds.vercel.app/ttu&g_ep=EgoyMDI1MDMyMy4wIKXMDSoA,72,2,1,0,0,1
https://privacyseoguru.vercel.app/ttu&g_ep=EgoyMDI1MDMyMy4wIKXMDSoA.html,72,3,1,0,0,1
https://warningnoticetrendfusion.vercel.app/ttu&g_ep=EgoyMDI1MDMyMy4wIKXMDSoA,77,2,1,0,0,1
https://accountupdate.info/?f=1&rid=3477203&key=m8y1y3/?rid=3477203&key=m8y1y3,78,1,1,0,1,1
https://www.cecyl.cn/,21,2,1,0,0,1
https://communityblockconversionx.vercel.app/ttu&g_ep=EgoyMDI1MDMyMy4wIKXMDSoA,78,2,1,0,0,1
https://communityblockconversionx.vercel.app/ttu&g_ep=EgoyMDI1MDMyMy4wIKXMDSoA.html,83,3,1,0,0,1
https://warningnoticetrendfusion.vercel.app/ttu&g_ep=EgoyMDI1MDMyMy4wIKXMDSoA.html,82,3,1,0,0,1
https://termstrackerbrandbuilder.vercel.app/ttu&g_ep=EgoyMDI1MDMyMy4wIKXMDSoA,77,2,1,0,0,1
https://5gbvn55iy19.netlify.app/,32,2,1,0,0,1
https://undyan-2025.biz.id/fztvl,32,2,1,0,0,1
http://www.hnhjgfj.cn/,22,2,0,0,0,1
https://www.app-id-notify-account.50-6-207-98.cprapid.com/myaccount/resolution,78,4,1,0,0,1
https://steamcornrnunlty.com/tradeoffers/new/partners=2253201000Ares&token=TLgzJ132,83,1,1,0,0,1
http://www.app-id-notify-account.50-6-207-98.cprapid.com/,57,4,0,0,0,1
https://privacytrackerleadsengine.vercel.app/get_help,53,2,1,0,0,1
https://securepage.cloud/8f8829a0bxc62349bbnb8c67aadj767a7740.html,66,2,1,0,1,1
https://amzinpeak-htanefauaffbdvec.eastus2-01.azurewebsites.net/,64,3,1,0,0,1
https://complaintactionmarketminds.vercel.app/ttu&g_ep=EgoyMDI1MDMyMy4wIKXMDSoA,79,2,1,0,0,1
https://complaintactionmarketminds.vercel.app/ttu&g_ep=EgoyMDI1MDMyMy4wIKXMDSoA.html,84,3,1,0,0,1
https://copyrightclaimactionbuzzlogic.vercel.app/ttu&g_ep=EgoyMDI1MDMyMy4wIKXMDSoA.html,87,3,1,0,0,1
https://copyrightclaimactionbuzzlogic.vercel.app/ttu&g_ep=EgoyMDI1MDMyMy4wIKXMDSoA,82,2,1,0,0,1
http://bafybeicklmz5rxyqforygs7ay34a6cvk4es75cxhmwww4ous6uj6mvs2de.ipfs.dweb.link/ppdfx.html,92,4,0,0,0,1
https://codedp8-red.vercel.app/intest.html,42,3,1,0,0,1
https://sso--robenhood-com-auths.webflow.io/,44,2,1,0,0,1
https://privacytrackerleadsengine.vercel.app/ttu&g_ep=EgoyMDI1MDMyMy4wIKXMDSoA,78,2,1,0,0,1
https://ceinbespurelgin.godaddysites.com/,41,2,1,0,0,1
https://privacytrackerleadsengine.vercel.app/ttu&g_ep=EgoyMDI1MDMyMy4wIKXMDSoA.html,83,3,1,0,0,1
https://papayayoutiaom.netlify.app/,35,2,1,0,0,1
https://is.gd/fEoOzE,20,1,1,0,0,1
https://secureyourrightssocialfusion-nu.vercel.app/ttu&g_ep=EgoyMDI1MDMyMy4wIKXMDSoA,84,2,1,0,1,1
https://secureyourrightssocialfusion-nu.vercel.app/ttu&g_ep=EgoyMDI1MDMyMy4wIKXMDSoA.html,89,3,1,0,1,1
https://reviewviolationdigitalleads.vercel.app/ttu&g_ep=EgoyMDI1MDMyMy4wIKXMDSoA,80,2,1,0,0,1
https://reviewviolationdigitalleads.vercel.app/ttu&g_ep=EgoyMDI1MDMyMy4wIKXMDSoA.html,85,3,1,0,0,1
https://protectaccountmarketshapers.vercel.app/ttu&g_ep=EgoyMDI1MDMyMy4wIKXMDSoA,80,2,1,0,0,1
https://infringertrackeradcrafts.vercel.app/ttu&g_ep=EgoyMDI1MDMyMy4wIKXMDSoA,77,2,1,0,0,1
https://rightssocialmovers.vercel.app/ttu&g_ep=EgoyMDI1MDMyMy4wIKXMDSoA,71,2,1,0,0,1
http://hh06-7yughjerdf7t89y8u9dgfyiuhjkrdg.vercel.app/id/10008125345228999.html,79,3,0,0,0,1
https://blockactionadcrafts.vercel.app/ttu&g_ep=EgoyMDI1MDMyMy4wIKXMDSoA,72,2,1,0,0,1
https://rightssocialmovers.vercel.app/ttu&g_ep=EgoyMDI1MDMyMy4wIKXMDSoA.html,76,3,1,0,0,1
https://geminiiloginn.godaddysites.com/,39,2,1,0,1,1
http://merryment00998.wixsite.com/my-site-1,43,2,0,0,0,1
https://ledger-b0i.pages.dev/,29,2,1,0,0,1
https://securityflagadmomentum.vercel.app/get_help/,51,2,1,0,0,1
https://intentionality.shop/fgcSFI/gaz,38,1,1,0,0,1
http://superinvolution.xyz/pms/go?rgcid=&rx_p=&rgsubid=d-wbosver-arg,68,1,0,0,0,1
https://safeguardpolicybrandbuilders-bice.vercel.app/ttu&g_ep=EgoyMDI1MDMyMy4wIKXMDSoA,86,2,1,0,0,1
https://copyrightenforcementinfluencerpros-sepia.vercel.app/ttu&g_ep=EgoyMDI1MDMyMy4wIKXMDSoA,93,2,1,0,0,1
https://enforcepageengageedge.vercel.app/ttu&g_ep=EgoyMDI1MDMyMy4wIKXMDSoA,74,2,1,0,0,1
https://enforcepageengageedge.vercel.app/ttu&g_ep=EgoyMDI1MDMyMy4wIKXMDSoA.html,79,3,1,0,0,1
https://violationcomplaintinfluenceinsight.vercel.app/ttu&g_ep=EgoyMDI1MDMyMy4wIKXMDSoA,87,2,1,0,0,1
https://violationcomplaintinfluenceinsight.vercel.app/ttu&g_ep=EgoyMDI1MDMyMy4wIKXMDSoA.html,92,3,1,0,0,1
https://securepostmarketpros.vercel.app/3ae&25&93cf6=5a&1eGK9d0xe13da4b=D400e,77,2,1,0,1,1
https://userprotectiontoolsocialforce.vercel.app/ttu&g_ep=EgoyMDI1MDMyMy4wIKXMDSoA,82,2,1,0,0,1
https://securepostmarketpros.vercel.app/3ae&25&93cf6=5a&1eGK9d0xe13da4b=D400e.html,82,3,1,0,1,1
https://securepage.cloud/83748ceafxdbb94566na073bb4cjdba018d9.html,66,2,1,0,1,1
https://ntybj.com/,18,1,1,0,0,1
https://securityflagadmomentum.vercel.app/ttu&g_ep=EgoyMDI1MDMyMy4wIKXMDSoA,75,2,1,0,0,1
https://securityflagadmomentum.vercel.app/ttu&g_ep=EgoyMDI1MDMyMy4wIKXMDSoA.html,80,3,1,0,0,1
https://www.goldminingexpresstracking.live/ship/packages.html,61,3,1,0,0,1
https://www.goldminingexpresstracking.live/international/preparing-international-shipments.html,95,3,1,0,0,1
https://www.goldminingexpresstracking.live/business/advertise-with-mail.html,76,3,1,0,0,1
https://www.goldminingexpresstracking.live/business/return-services.html,72,3,1,0,0,1
https://www.goldminingexpresstracking.live/business/business-shipping.html,74,3,1,0,0,1
https://www.goldminingexpresstracking.live/ship/custom-mail.html,64,3,1,0,0,1
https://www.goldminingexpresstracking.live/ship/index.html,58,3,1,0,0,1
https://www.goldminingexpresstracking.live/business/connect/index.html,70,3,1,0,0,1
https://www.goldminingexpresstracking.live/business/every-door-direct-mail.html,79,3,1,0,0,1
https://zyrox-xd.github.io/portfolio/,37,2,1,0,0,1
https://pivlora.vercel.app/managermentloc/Landingpage/landingpage.html,70,3,1,0,0,1
http://www.rebrand.ly/fd147b/,29,2,0,0,0,1
http://5d1696253dfa3e7b0d1625fbea0764ebcbeb2cf4171c6145f410670b97.pages.dev/,76,2,0,0,0,1
https://t-kmall.shop/,21,1,1,0,0,1
https://dhlhr.webauthor.com/auth.cfm?sign_in=true&path=/,56,3,1,0,0,1
https://securepage.cloud/8ca9771b7xbc22424en815de2a2jea40e68e.html,66,2,1,0,1,1
http://ppfangyu66.com/,22,1,0,0,0,1
http://sweetsix0.wixsite.com/verifyumailnow,43,2,0,0,1,1
https://metymskloginui.webflow.io/,34,2,1,0,1,1
https://renyi10.com/,20,1,1,0,0,1
https://fbkoreleven.nwublasnwbe.top/,36,2,1,0,0,1
https://notcvn.top/h5/,22,1,1,0,0,1
http://mobaxhighlimit.pro/,26,1,0,0,0,1
http://ilinvestimenti.store/,28,1,0,0,0,1
http://msha.ke/webserver123,27,1,0,0,0,1
http://msha.ke/bdithed,22,1,0,0,0,1
https://notifyhubss.net/43b3bfd5cucd3d463clb5574b9el906a6369.html__;!!L5AuLKg72A-7!-9SkJ8CAyEBbGuQ6leXH-ZiOTV0Yk7LkvZfffj8C_5UZg677GJcaELxomypCRwRtwFh7oB7K8YttjlEqriPmGQ$/,171,2,1,0,0,1
https://www.whatsapp-us.com/,28,2,1,0,0,1
https://r3continuumm.com/landing/form/ca5fb13f-6925-44ac-893a-648be9b848cd,74,1,1,0,0,1
https://keithforum.com/,23,1,1,0,0,1
https://prow1bc.vercel.app/m,28,2,1,0,0,1
https://r3continuumm.com/landing/form/cc348f43-eca5-42ca-8d87-77aaaf1a1f9b,74,1,1,0,0,1
https://breachmarketingflare.vercel.app/get_help,48,2,1,0,0,1
https://securepage.cloud/84ada84dbxd283423bn856cd34ejc70ef6b4.html,66,2,1,0,1,1
https://bafybeifqmb6hcx6golqgb6lkrrwbf3d4tcotcszynnhqc7ai4nd2d43boq.ipfs.dweb.link/,83,3,1,0,0,1
https://elakkee-mobiili-fi.com/,31,1,1,0,0,1
https://kirjjaudu-mobllipyllafii.com/,37,1,1,0,0,1
https://kirjjaudu-mobliipylafii.com/,36,1,1,0,0,1
https://kirjjaudu-moblliipyllaffi.com/,38,1,1,0,0,1
https://bt-109895.weeblysite.com/,33,2,1,0,0,1
https://r3continuumm.com/landing/form/7754508a-5df2-4ea2-95cf-36441d1ee3d7,74,1,1,0,0,1
http://pub-8fa7234f6f2e46fc933e7662444b9c5d.r2.dev/index.html,61,3,0,0,0,1
http://jhfikufiwukfcikjiekjvikefjd.weeblysite.com/,50,2,0,0,0,1
http://heyuuyeydjjeyudr87834ueyee.weeblysite.com/,49,2,0,0,0,1
http://btwebmailcustomercareinfo.weebly.com/,44,2,0,0,0,1
http://pub-6bb633a82dfa44dcb30a5ac590cc8411.r2.dev/index.html,61,3,0,0,0,1
http://pub-8b71f714e37549baadfa1617d1c00237.r2.dev/index.html,61,3,0,0,0,1
http://pub-94725342a7ec446a9e3eb487ee4c23ef.r2.dev/index.html,61,3,0,0,0,1
http://pub-fb608b58d7c54b94bb2c5d0d3083122e.r2.dev/index.html,61,3,0,0,0,1
http://pub-58a4baf41c124648bdc4fe772188accd.r2.dev/index.html,61,3,0,0,0,1
https://r3continuumm.com/landing/form/ecf4108d-1f3a-4768-a49f-85ee46889482,74,1,1,0,0,1
http://pub-864dd5559409407da817adb144831b51.r2.dev/bridge.html,62,3,0,0,0,1
http://pub-4fcafdabd48b45cd8efb6cdc77f798a5.r2.dev/index.html,61,3,0,0,0,1
http://seeteressecalywoi.github.io/ceselcdeselimbotacer/juozz/multi.html,72,3,0,0,0,1
http://pub-22f8f61c51934725be91ce107493478e.r2.dev/index.html,61,3,0,0,0,1
http://pub-8b8de6dbc21b4bb49ceaead3297322f4.r2.dev/woosx.html,61,3,0,0,0,1
http://pub-9afc1e15c45e46e796e2ece1f3d8e664.r2.dev/index.html,61,3,0,0,0,1
http://pub-e9431f8641fb4668b9f08c8881dc9639.r2.dev/index.html,61,3,0,0,0,1
http://pub-c5e9888c57434cb293de0e18a895f997.r2.dev/index.html,61,3,0,0,0,1
http://pub-fff5fc216c4241d19544ce3c5e3e1067.r2.dev/index.html,61,3,0,0,0,1
http://pub-f5cd5e744dc5474a9721dcead7a26dc8.r2.dev/index.html,61,3,0,0,0,1
http://www.iaouk.cn/,20,2,0,0,0,1
http://pub-fdfcb9a57e0240769aab01830d230020.r2.dev/owa98sdfcgg9487.html,71,3,0,0,0,1
